Company Name (EN),Company Name (FA),Website,Company URL,Lower Employee Count,Upper Employee Count,Business Area,Founded Year
Nikchoob Interior Decoration,دکوراسیون داخلی نیکچوب,http://nikchoob.com,https://jobinja.ir/companies/nikchoob-interior-decoration/jobs,N/A,N/A,معماری و عمران,N/A
Sarv Faraz,سرو فراز آرین,http://www.sarvfaraz.com,https://jobinja.ir/companies/sarv-faraz/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
STEEL SANNAT,استیل صنعت,http://WWW.STEELSANAAT.COM,https://jobinja.ir/companies/steel-sannat/jobs,N/A,N/A,تولید و صنایع,N/A
Chehre Ara Kamal,چهره آرای کمال,http://www.provecut.net,https://jobinja.ir/companies/chehrearakamal/jobs,N/A,N/A,خدمات درمانی، پزشکی و سلامت,N/A
Yara Niroo Saan (Unisun),یارا نیرو سان (یونی سان),https://unisunpart.com/,https://jobinja.ir/companies/yara-niroo-saan-unisun/jobs,N/A,N/A,کشاورزی,N/A
Badran Tahvieh Sanat,بادران تهویه صنعت,https://badrantahvie.com,https://jobinja.ir/companies/badran-tahvieh-sanat/jobs,N/A,N/A,تولید و صنایع,N/A
Ario Tejrat Soheil,اریو تجارت سهیل,http://Www.ariotejarat.com,https://jobinja.ir/companies/bazargani-23/jobs,N/A,N/A,واردات و صادرات,N/A
Saman Insurance 41627,بیمه سامان 41627,http://www.si24.ir,https://jobinja.ir/companies/saman-insurance-56695/jobs,N/A,N/A,بیمه,N/A
Poursoft,پورسافت,https://poursoft.ir,https://jobinja.ir/companies/poursoft/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Univent,یونیونت,https://univent.ac/,https://jobinja.ir/companies/univent/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
Abran Pishro Sanaate Pars,آبران پیشرو صنعت پارس,http://www.abranpishro.com,https://jobinja.ir/companies/abran-pishro-sanaate-pars/jobs,N/A,N/A,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,N/A
Adibnia,مجموعه ادیب نیا,https://adibnia.com/,https://jobinja.ir/companies/adibniya/jobs,N/A,N/A,مالی و اعتباری,N/A
Aras Part,فروشگاه لوازم یدکی مبین,http://www.goodyadak.ir,https://jobinja.ir/companies/aras-part/jobs,N/A,N/A,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,N/A
Bartarinsho,برترين شو,http://Bartarinsho.ir,https://jobinja.ir/companies/bartarinsho/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Nassir Language Institutes,مؤسسات زبان‌های خارجی نصیر (شعبه‌ی مرکزی گوهردشت),http://Nassirinst.ir,https://jobinja.ir/companies/nassir-language-institutes/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
Hana Tadbir Houshmand,هانا تدبیر هوشمند,http://www.hana-tadbir.com,https://jobinja.ir/companies/hana-tadbir-houshmand/jobs,N/A,N/A,خدمات درمانی، پزشکی و سلامت,N/A
Arivano,آریوانو,http://arivano.com,https://jobinja.ir/companies/arivano/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Saman Insurance Code 1014,بیمه سامان کد 1014,http://www.si24.ir,https://jobinja.ir/companies/saman-insurance-8232/jobs,N/A,N/A,بیمه,N/A
Cheetah Research Center,مرکز تحقیقاتی وسایل نقلیه هوشمند و خودران چیتا در دانشگاه تهران,https://cheetagram.com/,https://jobinja.ir/companies/cheetah-research-center/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Aapaam Group,رویش گستر زیست بوم,http://www.aapaam.net,https://jobinja.ir/companies/aapaam-group/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Bitalin,بیتالین,https://Bitalin.com,https://jobinja.ir/companies/bitalin/jobs,N/A,N/A,مالی و اعتباری,N/A
Mehrin Parvaz Anita,مهرین پرواز آنیتا,http://mrhrinparvaz.com,https://jobinja.ir/companies/mehrin-parvaz-anita/jobs,N/A,N/A,گردشگری و هتل‌ها,N/A
Dr Norozi Pharmacy,داروخانه دکتر نوروزی,http://daroo.online,https://jobinja.ir/companies/dr-norozi-pharmacy/jobs,N/A,N/A,خدمات درمانی، پزشکی و سلامت,N/A
Nahal Psychology Clinic,مرکز مشاوره و روانشناسی نهال,http://nahalcc.com,https://jobinja.ir/companies/nahal-psychology-clinic/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
KetabDaneh,کتاب دانه,http://Ketabdaneh.com,https://jobinja.ir/companies/ketabdaneh/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
Iran-Kazakhstan Joint Chamber of Commerce,اتاق مشترک بازرگانی ایران و قزاقستان,http://www.irkzbc.com,https://jobinja.ir/companies/iran-kazakhstan-joint-chamber-of-commerce/jobs,N/A,N/A,واردات و صادرات,N/A
Sard Avaran Damane Alborz,سردآوران دامنه البرز,http://ZIMAN.CO,https://jobinja.ir/companies/sard-avaran-damane-alborz/jobs,N/A,N/A,تولید و صنایع,N/A
Hamrazan,همرازان,http://Hamrazan.com,https://jobinja.ir/companies/hamrazan/jobs,N/A,N/A,خدمات درمانی، پزشکی و سلامت,N/A
Pardeh Bazar,پرده بازار,http://pardebazar.com,https://jobinja.ir/companies/pardehbazar/jobs,N/A,N/A,تولید و صنایع,N/A
Netlube Iran,نت لوب ایران,http://netlube.com,https://jobinja.ir/companies/netlube-iran/jobs,N/A,N/A,نفت و گاز,N/A
Etehadiye,اتحادیه ی صنف تهیه کنندگان و فروشندگان مواد شیمیایی,http://emshimi.ir,https://jobinja.ir/companies/etehadiye-1/jobs,N/A,N/A,نفت و گاز,N/A
Navakade,نواکده,http://navakade.com,https://jobinja.ir/companies/navakade/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Farazan Sanat,فرازان صنعت صعود,http://farazanlift.com/,https://jobinja.ir/companies/farazan-sanat-1/jobs,N/A,N/A,تولید و صنایع,N/A
Dekamond Pars Salamat Teb,دکاموند پارس سلامت طب,http://dekamondpars.ir,https://jobinja.ir/companies/dekamond-pars-salamat-teb/jobs,N/A,N/A,تولید و صنایع,N/A
Dadarman,موسسه حقوقی دادآرمان,http://dadarman.com,https://jobinja.ir/companies/dadarman-1/jobs,N/A,N/A,وکالت و حقوقی,N/A
Barf,دفتر چاپ و تبلیغات برف,http://www.chapbarf.com,https://jobinja.ir/companies/barf-2/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Etude.Studio,اتود استدیو,http://www.etudeweb.com,https://jobinja.ir/companies/etude-studio/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Dejavu,دژاوو,http://www.dejavu.ir,https://jobinja.ir/companies/dejavu-1/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Filmtabdil,فیلم تبدیل,http://filmtabdil.com,https://jobinja.ir/companies/filmtabdil/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Azadfekri School,مدرسه‌ی آزادفکری,http://azadfekrischool.ir,https://jobinja.ir/companies/azadfekri-school/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
Aarya Sath,آریا سطح تهران,http://www.aryasath.com,https://jobinja.ir/companies/arya-sath/jobs,N/A,N/A,تولید و صنایع,N/A
Shahrekord Hejab Textile,نساجی حجاب شهرکرد,http://hejab.ir,https://jobinja.ir/companies/shahrekord-hejab-textile/jobs,N/A,N/A,تولید و صنایع,N/A
Sazehkara,سازه کارا,https://www.sazehkara.com/,https://jobinja.ir/companies/sazehkara/jobs,N/A,N/A,معماری و عمران,N/A
Broker Insurance 1405,کارگزاری رسمی بیمه مرکزی کد 1405,http://cibime.ir,https://jobinja.ir/companies/broker-insurance-1405/jobs,N/A,N/A,بیمه,N/A
Teachex,تیچکس,http://teachex.co,https://jobinja.ir/companies/teachex-1/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
Erton,ارتون,http://www.erton.ir,https://jobinja.ir/companies/erton/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Hacinhaseb,حصین حاسب سپاهان,http://www.hacinhaseb.ir,https://jobinja.ir/companies/hacinhaseb/jobs,N/A,N/A,منابع انسانی,N/A
MKM,موج خیال ما,http://mkm-co.ir,https://jobinja.ir/companies/mkm/jobs,N/A,N/A,معماری و عمران,N/A
Spoota,فناوری اطلاعات اسپوتا,http://jinget.ir,https://jobinja.ir/companies/spoota-3/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
modernvilla,مدرن ویلا,http://modernvillaco.com,https://jobinja.ir/companies/modernvilla/jobs,N/A,N/A,معماری و عمران,N/A
Neshat.Group,نشاط,http://Www.neshat.org,https://jobinja.ir/companies/neshat-group-1/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
Appartement,آپارتمان,http://app-artement.nl,https://jobinja.ir/companies/appartement/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
ketablove,عشق کتاب,www.ketab.love,https://jobinja.ir/companies/ketablove/jobs,N/A,N/A,رسانه و انتشارات,N/A
Darou Pakhsh Pharmaceutical Mfg. Co,کارخانجات داروپخش (سهامی عام),http://www.dppharma.com,https://jobinja.ir/companies/darou-pakhsh-pharmaceutical-mfg-co/jobs,N/A,N/A,تولید و صنایع,N/A
Association of Home Appliance Manufacturers IRAN,انجمن صنایع لوازم خانگی ایران,http://ahamiran.com,https://jobinja.ir/companies/association-of-home-manufacturers-iran/jobs,N/A,N/A,سازمان‌های مردم‌نهاد (NGO),N/A
Royal Titi,رویال تی تی,http://royltiti.com,https://jobinja.ir/companies/royal-titi/jobs,N/A,N/A,املاک و مستغلات,N/A
AnnaBella,مرکز زیبایی آنابلا,http://annabellabeauty.com/,https://jobinja.ir/companies/anna-bell/jobs,N/A,N/A,خدمات درمانی، پزشکی و سلامت,N/A
Pooshineh Baspar,پوشینه بسپار,http://Www.pooshinehbaspar.ir,https://jobinja.ir/companies/pooshineh-baspar/jobs,N/A,N/A,تولید و صنایع,N/A
Dadashali,داداش علی,http://www.order.icedadashali.com,https://jobinja.ir/companies/dadashali/jobs,N/A,N/A,غذا و رستوران‌ها,N/A
Arya Technology,آریا تکنولوژی آسیا,http://www.aryatechnologyasia.ir,https://jobinja.ir/companies/arya-technology/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Iran Booster,ايران بوستر,http://Iranbooster.net,https://jobinja.ir/companies/iran-booster/jobs,N/A,N/A,تولید و صنایع,N/A
Amitis Portfolio,سبدگردان آمیتیس,http://fund1-amitispm.ir/,https://jobinja.ir/companies/amitisportfolio/jobs,N/A,N/A,مالی و اعتباری,N/A
Talash Tamin Ahan Kaveh,تلاش تامین آهن کاوه,http://www.dejkaveh.com,https://jobinja.ir/companies/talash-tamin-ahan-kaveh-1/jobs,N/A,N/A,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,N/A
Raybad Energy Pazh Co.,رایبد انرژی پاژ,http://www.raybadenergy.com,https://jobinja.ir/companies/raybad-energy-pazh-co/jobs,N/A,N/A,تولید و صنایع,N/A
AbrClass,ابرکلاس,https://abrclass.com,https://jobinja.ir/companies/abrclass/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Asgari Law Office,دفتر حقوقی بین‌المللی عسگری و همکاران,http://Www.Asgarilaw.com,https://jobinja.ir/companies/asgari-law-office/jobs,N/A,N/A,وکالت و حقوقی,N/A
Payatel,فروشگاه اینترنتی پایاتل,https://payatel.com,https://jobinja.ir/companies/payatel/jobs,N/A,N/A,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,N/A
Zar Grain Refinery,پالایشگاه غلات زر,http://www.zargroup.ir,https://jobinja.ir/companies/zar-grain-refinery/jobs,N/A,N/A,تولید و صنایع,N/A
Exxon Ayegh,اکسون عایق,http://www.exxonayegh.com,https://jobinja.ir/companies/exxon-ayegh/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Asan Hejrat,هواپیمایی آسان هجرت,http://www.asanhejrat.ir,https://jobinja.ir/companies/asan-hejrat/jobs,N/A,N/A,گردشگری و هتل‌ها,N/A
Tihub,تی هاب,http://tihubco.com,https://jobinja.ir/companies/tihub/jobs,N/A,N/A,حمل و نقل، لاجستیک و انبارداری,N/A
Aris Eng,آریس پترو پارت,http://www.aris-eng.com,https://jobinja.ir/companies/aris-eng/jobs,N/A,N/A,نفت و گاز,N/A
Indigo,نیلی,http://Nili.co,https://jobinja.ir/companies/indigo-1/jobs,N/A,N/A,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,N/A
Mobtakeran Tose e Tejarat Shenasa,مبتکران توسعه و تجارت شناسا,http://www.shenasa.co.ir,https://jobinja.ir/companies/mobtakeran-tose-e-tejarat-shenasa/jobs,N/A,N/A,استاندارد و کنترل‌کیفیت,N/A
Saman Beh Andish,سامان به اندیش,http://Www.sbaco.ir,https://jobinja.ir/companies/saman-beh-andish-1/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
Goharan Gostar,گوهران گستر (دانش بنیان),http://goharangostar.com,https://jobinja.ir/companies/goharan-gostar/jobs,N/A,N/A,تولید و صنایع,N/A
Negar,گروه توسعه اقتصادی نگار,http://methodsystem.ir,https://jobinja.ir/companies/negar-14/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Behdasht Koodak,بهداشت کودک,http://behdashtkoodak.com,https://jobinja.ir/companies/behdashtkoodak/jobs,N/A,N/A,تولید و صنایع,N/A
Premier Legal Firm,موسسه حقوقی و مهاجرتی پریمیر,http://www.PremierLegalFirm.com.au,https://jobinja.ir/companies/premier-legal-firm/jobs,N/A,N/A,وکالت و حقوقی,N/A
SamanInsurance 43677,بیمه سامان کد 43677,www.si24.ir,https://jobinja.ir/companies/samaninsurance-36/jobs,N/A,N/A,بیمه,N/A
Dr.Miladebrahimi,دکتر میلاد ابراهیمی,http://drmiladebrahimi.com,https://jobinja.ir/companies/drmiladebrahimi/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
Kins 5307,بيمه كوثر کد 5307,https://einsure.kins.ir/5307,https://jobinja.ir/companies/kins/jobs,N/A,N/A,بیمه,N/A
Novinpouyanet,نوین پویانت,http://www.novinpouyanet.com,https://jobinja.ir/companies/novinpouyanet/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Youshitta Hourvash Pasagard,یوشیتا هوروش پاسارگاد,http://Leibinger-Iran.com,https://jobinja.ir/companies/youshitta-hourvash-pasagard/jobs,N/A,N/A,واردات و صادرات,N/A
Seo Set,سئوست,https://seoset.net,https://jobinja.ir/companies/seoset/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Naroon Pathobiology Laboratory,آزمايشگاه پاتوبيولوژى نارون,http://www.naroonlab.com,https://jobinja.ir/companies/naroon-pathobiology-laboratory/jobs,N/A,N/A,خدمات درمانی، پزشکی و سلامت,N/A
abzarsang mihan,شرکت ابزار سنگ میهن,http://abzarsang.com,https://jobinja.ir/companies/abzarsang-mihan/jobs,N/A,N/A,معماری و عمران,N/A
Golnosh,صنایع غذایی گلنوش,http://golnoosh.co.ir/,https://jobinja.ir/companies/golnosh/jobs,N/A,N/A,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,N/A
Masih Gasht,مسیح گشت,http://www.masihgasht.com,https://jobinja.ir/companies/masih-gasht/jobs,N/A,N/A,گردشگری و هتل‌ها,N/A
Emsys,امداد سیستم,http://www.emsys.ir,https://jobinja.ir/companies/emsys/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Talafonoun Iran Institute,آموزشگاه طلافنون ایران,http://www.talafonoun.com,https://jobinja.ir/companies/talafonoun-iran-institute/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
Bime taavon,بیمه تعاون (کد 10199),http://www.taavon-ins.ir,https://jobinja.ir/companies/bime-taavon/jobs,N/A,N/A,بیمه,N/A
Havaran pneumatic,هواران پنوماتیک,http://WWW.havaranpneumatic.com,https://jobinja.ir/companies/havaran-pneumatic/jobs,N/A,N/A,تولید و صنایع,N/A
SpadFlow,اسپادفلو,http://spadflow.com,https://jobinja.ir/companies/spadflow/jobs,N/A,N/A,تولید و صنایع,N/A
Pol Toos Iranian,گروه صنعتی پل توس ایرانیان,http://www.ecolifeoil.com,https://jobinja.ir/companies/pol-toos-iranian/jobs,N/A,N/A,نفت و گاز,N/A
CaroshaCenter,کاروشا,http://caroshacenter.ir/,https://jobinja.ir/companies/caroshacenter/jobs,N/A,N/A,خودروسازی,N/A
khorshid co,شرکت خورشید,http://khorshidfair.net,https://jobinja.ir/companies/khorshid-co/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Pasargad Hair,ترمیم موی پاسارگاد,http://www.pasargadhair.com,https://jobinja.ir/companies/pasargadhair/jobs,N/A,N/A,خدمات درمانی، پزشکی و سلامت,N/A
Banipak Machine,بانی پاک ماشین,http://www.banipak.com,https://jobinja.ir/companies/banipak-machine/jobs,N/A,N/A,واردات و صادرات,N/A
p30master,پی سی مستر,http://p30master.com,https://jobinja.ir/companies/p30master/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Khoshe Parvaran Maham,خوشه پروران مهام,http://www.agroyaar.com,https://jobinja.ir/companies/agroyaar/jobs,N/A,N/A,کشاورزی,N/A
Web Coders,کد نویسان وب,http://www.webcoders.ir,https://jobinja.ir/companies/web-coders/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
